Id,Point
1567,"52.41269,.7622"
1568,"52.45045,.98242"
1569,"52.67834,1.4879"
1570,"51.98747,.75222"
1571,"52.49213,.93891"
1572,"52.59038,1.4369"
1573,"52.44299,-.49263"
1574,"52.16012,-.63017"
1575,"51.61221,.52338"
1576,"52.32945,-.91991"
1577,"52.31427,-.44497"
1578,"52.14751,-.70802"
1579,"52.51883,.25203"
1580,"52.05846,-.70476"
1581,"52.58734,-.56818"
1583,"52.08951,-.72193"
1584,"52.08783,-.71709"
1586,"51.98126,-.71572"
1587,"52.0587,-.71474"
1588,"52.73529,1.48047"
1589,"52.88426,.77093"
1591,"52.14437,-.31645"
1592,"52.1662,-.30929"
1593,"52.3306,-.22796"
1594,"52.15155,.06715"
1598,"52.35414,.03733"
1599,"52.30692,.35111"
1600,"52.06174,.19429"
1601,"52.42812,-.35419"
1602,"52.83089,1.12627"
1603,"52.45309,.54525"
1604,"52.02844,.85841"
1605,"51.9722,.77455"
1607,"52.32089,-.00226"
1608,"51.92421,-.63422"
1610,"51.59358,.4296"
1611,"52.61202,1.01714"
1612,"52.66941,.99566"
1613,"51.93896,.50299"
1614,"52.36402,.26031"
1615,"52.14197,.14801"
1616,"52.68113,.89366"
1617,"52.07305,-.80514"
1618,"52.10182,-.01737"
1620,"52.69992,1.42678"
1621,"52.11898,-.05445"
1622,"52.55995,.51012"
1623,"52.4324,.87703"
1624,"52.39018,.87158"
1625,"52.21297,.7467"
1626,"52.24481,-.90586"
1628,"52.04043,-.33579"
1629,"52.32642,.57842"
1630,"52.35729,.41858"
1631,"52.06302,-.71046"
1632,"52.0771,.49164"
1633,"52.06906,.47404"
1634,"52.04907,.462"
1635,"52.08527,.6659"
1636,"52.09309,.69322"
1638,"51.20236,.51505"
1639,"51.97175,.94033"
1640,"52.00394,.89098"
1642,"52.04766,.95083"
1643,"51.97176,.94035"
1644,"52.4391,-.73482"
1645,"51.93571,.69723"
1646,"51.89896,.85104"
1647,"51.95518,.42685"
1648,"51.88836,.60381"
1649,"51.81041,.67472"
1650,"51.80193,.6347"
1651,"51.88495,.36517"
1652,"52.24093,-1.08316"
1653,"51.84732,.42308"
1654,"51.73663,.47945"
1655,"51.72747,.44104"
1656,"51.73778,.44627"
1657,"51.72046,.53984"
1658,"52.51524,-.79452"
1659,"52.82341,-.53669"
1660,"52.46458,1.56424"
1661,"52.35919,1.18229"
1662,"52.68875,-.41247"
1663,"52.482,1.67054"
1664,"52.5765,1.51604"
1665,"52.16718,1.05148"
1666,"52.18861,1.45123"
1667,"52.81931,1.25167"
1668,"52.18125,1.00835"
1669,"52.72549,.99019"
1671,"52.39988,.28934"
1672,"52.67807,.54793"
1673,"52.03182,-1.13263"
1674,"52.42589,.72079"
1675,"52.69423,.41938"
1676,"52.39785,.0937"
1677,"52.53083,1.62285"
1678,"52.64919,1.56763"
1679,"52.20632,.52088"
1680,"52.70168,1.57113"
1682,"52.33575,.00859"
1684,"52.31852,-.17633"
1685,"52.89156,.87461"
1686,"52.2131,-.28165"
1687,"52.4156,.73428"
1689,"52.27628,-.22382"
1690,"52.21994,-.52147"
1691,"52.23202,1.18362"
1692,"52.62632,1.69992"
1693,"52.19265,-.06444"
1695,"52.55932,1.57005"
1696,"52.5782,1.65025"
1697,"52.37143,1.09975"
1698,"52.23073,1.34405"
1699,"52.31864,1.42506"
1700,"52.37384,-.14907"
1701,"52.47491,1.71042"
1703,"52.21786,1.49211"
1704,"52.61227,1.43442"
1706,"51.32397,1.20643"
1707,"51.99806,-.992"
1708,"52.82737,.84743"
1709,"52.67196,-.30363"
1710,"52.66623,-.28019"
1711,"52.65433,-.46103"
1712,"52.40829,-.55634"
1713,"52.33425,-.68351"
1714,"52.74836,-.50216"
1715,"52.37781,-.72041"
1716,"52.7311,-.41982"
1717,"52.53713,-.82489"
1718,"52.61628,-.58201"
1719,"53.55008,-.50197"
1720,"53.22171,-.54112"
1721,"53.08055,-.61457"
1722,"53.40664,-.44905"
1723,"52.89099,-.62508"
1724,"52.83323,-.46065"
1727,"53.02268,-.74614"
1730,"52.72046,-.36394"
1731,"51.27373,1.16851"
1732,"51.25779,1.03009"
1733,"51.29566,1.08825"
1734,"51.25815,1.14594"
1737,"52.23035,-.89743"
1738,"52.94939,-.70212"
1739,"52.98691,-.68014"
1740,"51.29516,.50721"
1741,"51.15769,.81519"
1743,"51.14507,.84698"
1744,"51.18459,.93054"
1745,"51.10517,.94805"
1746,"51.17161,.79952"
1747,"51.12122,.85628"
1748,"53.07046,-.19696"
1749,"53.00002,-.4279"
1750,"52.99886,-.40857"
1751,"51.13368,.88013"
1752,"53.0813,-.14077"
1753,"52.21275,-.93885"
1754,"52.75595,-.5345"
1755,"52.89635,-.34097"
1756,"52.92212,-.31916"
1758,"53.0779,-.27428"
1760,"52.52926,-.75876"
1761,"52.56854,-.12318"
1762,"52.54619,-.83202"
1763,"52.22922,-1.08048"
1764,"53.12573,-.05266"
1765,"53.14449,.08695"
1767,"51.29103,.51129"
1768,"50.99182,.52439"
1770,"52.33513,.53187"
1771,"51.22256,.33469"
1772,"52.21284,.12088"
1774,"52.05372,-.85511"
1775,"52.01149,-.93089"
1776,"52.24296,-.26365"
1778,"52.31986,-.20562"
1779,"50.95022,.63098"
1781,"52.45169,.16398"
1783,"51.25084,.44719"
1784,"51.15073,.17477"
1785,"50.92344,.72055"
1786,"50.991,.39043"
1788,"51.25463,.48508"
1789,"50.85168,.52272"
1798,"51.10832,.17249"
1822,"50.89528,.24024"
1824,"50.98927,.12732"
1825,"51.00287,-.02771"
1826,"50.97519,.03408"
1827,"51.03816,-.1001"
1828,"51.03845,-.10026"
1829,"50.952,.07436"
1831,"51.02109,-.07371"
1832,"51.00626,-.07988"
1834,"50.87717,.01289"
1836,"50.95741,-.26595"
1837,"50.88284,-.30682"
1844,"51.02252,-.47732"
1845,"50.95634,-.5135"
1847,"53.26655,-1.33726"
1848,"53.26604,-1.41073"
1849,"53.26797,-1.43769"
1850,"53.36641,-1.35224"
1851,"53.37326,-1.46486"
1852,"53.40185,-1.54762"
1853,"53.43027,-1.35879"
1854,"53.41438,-1.4147"
1855,"53.51253,-1.28215"
1856,"53.56071,-1.47307"
1857,"53.52621,-1.47391"
1858,"53.52958,-1.14157"
1859,"53.64032,-1.16806"
1860,"53.63853,-1.78669"
1861,"53.67529,-1.73807"
1862,"53.64133,-1.79509"
1863,"53.6943,-1.81367"
1864,"53.71688,-2.09692"
1865,"53.66657,-1.94849"
1866,"53.72611,-1.38158"
1867,"53.68776,-1.62745"
1868,"53.68498,-1.66079"
1869,"53.86428,-1.90415"
1870,"53.90746,-1.98473"
1872,"53.90296,-1.96951"
1873,"53.75148,-1.42367"
1874,"53.80155,-1.57482"
1875,"53.748,-1.44798"
1876,"53.72322,-1.19825"
1877,"53.9289,-1.82481"
1878,"53.94064,-1.86132"
1879,"54.08072,-2.02477"
1880,"53.8909,-1.27569"
1881,"53.92013,-1.35893"
1883,"53.97131,-1.349"
1884,"54.03817,-1.65028"
1885,"54.11039,-1.78581"
1886,"53.97152,-1.38863"
1887,"54.09498,-1.45715"
1888,"54.26931,-1.70975"
1889,"54.13397,-1.54082"
1890,"54.29005,-2.25804"
1891,"54.15377,-1.35073"
1892,"54.38869,-1.65347"
1893,"54.14573,-1.36004"
1895,"54.25391,-1.4259"
1896,"54.32328,-1.46184"
1897,"53.99153,-1.13515"
1898,"53.98147,-1.06766"
1899,"54.17432,-.76212"
1900,"54.20386,-.93755"
1901,"54.28727,-1.14125"
1902,"54.29986,-.71791"
1905,"54.26032,-.91921"
1906,"54.30326,-.99954"
1909,"54.18562,-.72501"
1911,"54.20237,-.56617"
1912,"54.01914,-.88579"
1913,"54.14666,-.75975"
1914,"54.46211,-.65447"
1915,"54.09311,-.26376"
1916,"53.73993,-.14439"
1917,"53.77404,-.65102"
1918,"54.51794,-1.6014"
1919,"54.54464,-1.92885"
1920,"54.62012,-2.07893"
1921,"54.69685,-2.37543"
1922,"54.50511,-1.94899"
1923,"54.67294,-2.23565"
1924,"54.48854,-1.4396"
1925,"54.51062,-1.56286"
1926,"54.60853,-1.54943"
1927,"54.65061,-1.50867"
1928,"54.47772,-1.29873"
1929,"54.47031,-1.09885"
1930,"53.23991,-1.42092"
1931,"53.23372,-1.41866"
1932,"53.30318,-1.47174"
1933,"53.23298,-1.43099"
1934,"53.23208,-1.45314"
1935,"53.21904,-1.49309"
1936,"53.39061,-1.36199"
1937,"53.32673,-1.32882"
1938,"53.39061,-1.36199"
1939,"53.35153,-1.48423"
1940,"53.32663,-1.51618"
1941,"53.44522,-1.54918"
1942,"53.52746,-1.64575"
1943,"53.42579,-1.36187"
1944,"53.38537,-1.46258"
1945,"53.44272,-1.45902"
1946,"53.44279,-1.47408"
1947,"53.42397,-1.41667"
1948,"53.49522,-1.24476"
1950,"53.5145,-1.31228"
1951,"53.53637,-1.36625"
1952,"53.50517,-1.34301"
1953,"53.54269,-1.37068"
1954,"53.55112,-1.43998"
1955,"53.5842,-1.52865"
1956,"53.66086,-.99123"
1958,"53.5964,-1.06368"
1959,"53.65031,-1.2628"
1960,"53.57335,-1.10444"
1961,"53.57618,-1.17623"
1962,"53.6,-1.29418"
1963,"53.66273,-1.74874"
1964,"53.60164,-1.92729"
1965,"53.63637,-1.7269"
1966,"53.60976,-1.70324"
1967,"53.73229,-2.1535"
1971,"53.7079,-1.91208"
1972,"53.74118,-2.02724"
1973,"53.71056,-2.10185"
1974,"53.69081,-2.10141"
1975,"53.72279,-1.98975"
1976,"53.74478,-2.01056"
1978,"53.67719,-1.4913"
1979,"53.6559,-1.56267"
1980,"53.67159,-1.69722"
1981,"53.68156,-1.73046"
1983,"53.67814,-1.50491"
1984,"53.68603,-1.52995"
1986,"53.72053,-1.70516"
1988,"53.84044,-1.94553"
1989,"53.87595,-1.88892"
1990,"53.91825,-2.00756"
1991,"53.94071,-2.02128"
1992,"53.92352,-1.93353"
1993,"53.89789,-2.00829"
1994,"53.95959,-2.02281"
1995,"53.96085,-2.01184"
1996,"53.95777,-2.0731"
1997,"53.91456,-2.14458"
1998,"53.91854,-2.13028"
1999,"53.83813,-1.82823"
2001,"53.81291,-1.48105"
2002,"53.8276,-1.57046"
2003,"53.73102,-1.35817"
2004,"53.79816,-1.62968"
2005,"53.79421,-1.53543"
2006,"53.81963,-1.60502"
2007,"53.74009,-1.36622"
2008,"53.71642,-.90593"
2009,"53.69679,-1.0276"
2011,"53.70993,-1.22729"
2012,"53.71378,-1.26813"
2013,"53.69961,-1.29291"
2014,"53.69545,-1.04117"
2015,"53.70761,-1.05682"
2016,"53.71018,-1.26455"
2018,"54.14562,-2.05047"
2019,"53.94441,-1.88643"
2020,"53.91234,-1.41842"
2021,"53.90303,-1.55248"
2022,"53.90509,-1.63009"
2023,"53.90797,-1.69399"
2024,"53.85148,-1.1578"
2026,"53.87548,-1.25314"
2027,"53.88032,-1.35543"
2028,"53.88374,-1.44094"
2029,"54.00424,-1.46596"
2030,"54.08608,-1.76148"
2031,"54.05365,-1.28814"
2032,"54.09648,-1.39444"
2033,"54.14466,-1.51621"
2034,"54.22692,-1.65483"
2035,"54.31185,-2.10293"
2037,"54.09061,-1.49749"
2038,"54.22259,-1.66201"
2039,"54.09526,-1.33482"
2041,"54.40066,-1.7766"
2042,"54.38108,-1.92913"
2043,"54.40973,-2.17713"
2044,"54.23528,-1.34289"
2045,"54.34779,-1.35669"
2046,"54.33644,-1.45073"
2047,"54.33936,-1.4401"
2048,"54.36332,-1.41861"
2050,"54.38827,-1.93682"
2051,"54.37511,-1.63305"
2052,"54.37328,-1.705"
2053,"53.78332,-1.05748"
2056,"53.78609,-1.06652"
2057,"53.89329,-1.09761"
2058,"53.83374,-1.12852"
2059,"53.95246,-1.07805"
2060,"53.95881,-1.08553"
2061,"54.01174,-1.19729"
2062,"53.96465,-1.11102"
2064,"53.96263,-1.0576"
2066,"54.30893,-.74634"
2067,"54.26247,-.85928"
2068,"54.17336,-.98414"
2069,"54.23947,-.71721"
2070,"53.81909,-.92908"
2072,"54.13332,-.79549"
2073,"53.9918,-.91608"
2075,"54.45896,-.82451"
2076,"54.46619,-.94496"
2080,"53.84326,-.39957"
2082,"53.71909,-.43409"
2084,"53.73659,-.19586"
2088,"53.77811,-.71317"
2089,"53.79889,-.79952"
2091,"54.53304,-1.55026"
2092,"54.51239,-1.35587"
2094,"54.46829,-1.19456"
2095,"54.48906,-1.14475"
2096,"54.57428,-1.31649"
2097,"52.04138,-2.95549"
2098,"51.99389,-3.79097"
4017,"55.8534,-2.38698"
4018,"57.4802,-3.20598"
4022,"54.9007,-4.83972"
4023,"57.2423,-2.71713"
4024,"58.3472,-4.64465"
4025,"57.7094,-4.83607"
4026,"56.4153,-3.51361"
4027,"55.9018,-3.46303"
4029,"55.51228,-2.58085"
4030,"56.25787,-4.28542"
4032,"56.56722,-2.58818"
4033,"56.55549,-2.58307"
4034,"57.55331,-4.55093"
4035,"57.12951,-4.67822"
4036,"56.7072,-5.55679"
4038,"55.40998,-4.62705"
4039,"55.91939,-4.11415"
4040,"56.31678,-4.11227"
4041,"57.50563,-2.78239"
4042,"55.66374,-4.05175"
4043,"56.57225,-3.24081"
4044,"56.18473,-3.08158"
4045,"56.5144,-3.38697"
4046,"56.48175,-2.85168"
4047,"57.30194,-3.69913"
4049,"55.10684,-4.96813"
4050,"56.09528,-3.91183"
4052,"54.86587,-4.95133"
4054,"55.79734,-4.06831"
4056,"57.25138,-3.74704"
4058,"56.00182,-3.887"
4059,"58.4956,-4.28804"
4061,"55.26143,-2.82496"
4063,"56.15901,-3.95638"
4064,"56.34972,-3.40259"
4066,"56.18573,-4.05558"
4067,"55.14633,-3.42823"
4068,"55.94904,-4.12894"
4069,"55.40628,-3.21107"
4072,"58.01054,-3.87759"
4073,"55.02125,-3.2671"
4075,"57.34815,-3.03458"
4076,"55.61929,-3.24481"
4078,"56.24228,-4.21493"
4080,"56.60038,-4.25021"
4081,"55.70119,-3.96758"
4082,"55.06669,-2.94591"
4083,"55.22737,-3.81705"
4084,"56.53919,-3.49295"
4085,"56.20921,-3.60891"
4086,"55.50452,-4.33695"
4088,"57.49048,-4.26302"
4089,"56.82149,-5.08885"
4090,"55.65014,-2.25613"
4091,"55.90575,-3.26215"
4092,"56.61,-2.63785"
4093,"56.61422,-3.98088"
4094,"55.92926,-4.02016"
4095,"57.56941,-4.44055"
4098,"55.8971,-3.05891"
4099,"55.50857,-3.12653"
4100,"57.06556,-4.82215"
4101,"55.86428,-4.5347"
4102,"56.56991,-5.74981"
4103,"56.13609,-3.97023"
4104,"56.60905,-3.34719"
4105,"55.96313,-3.33854"
4106,"58.20451,-6.42427"
4107,"57.18021,-3.11017"
4108,"56.35972,-4.00145"
4109,"54.92988,-3.84098"
4110,"55.82967,-4.12241"
4111,"55.38783,-4.27717"
4112,"56.37511,-3.97862"
4113,"56.80216,-2.67049"
4114,"55.8419,-3.19592"
4115,"56.22128,-3.36164"
4116,"56.59887,-3.15308"
4117,"55.41198,-3.14163"
4118,"57.39969,-3.35786"
4119,"55.58306,-5.49664"
4120,"57.59585,-5.00579"
4121,"55.61141,-4.61938"
4122,"55.27517,-3.79831"
4124,"57.5115,-3.6618"
4125,"59.10852,-3.23219"
4126,"55.6408,-2.69292"
4127,"56.40771,-4.85589"
4128,"55.98249,-2.65721"
4129,"57.96183,-4.70088"
4130,"55.64281,-4.67766"
4131,"57.36376,-2.09002"
4132,"58.05172,-5.03127"
4133,"57.42771,-4.62352"
4134,"55.86522,-2.09449"
4135,"57.69017,-5.66105"
4136,"55.74463,-3.98748"
4137,"57.31809,-4.79929"
4138,"57.11888,-3.9011"
4139,"55.09875,-3.68161"
4140,"57.57171,-3.87027"
4141,"57.60476,-3.6441"
4143,"56.34759,-3.54837"
4145,"55.14899,-3.69083"
4146,"56.04822,-4.43479"
4147,"55.62716,-2.82847"
4148,"57.11881,-2.1244"
4149,"57.61668,-4.68805"
4150,"56.77535,-3.02794"
4151,"55.24405,-4.85967"
4152,"56.43866,-4.85909"
4153,"56.42483,-5.00113"
4154,"55.48194,-3.47757"
4156,"55.60099,-4.49341"
4157,"54.95555,-3.97915"
4158,"57.5326,-4.86379"
4160,"55.51167,-3.09562"
4162,"57.32131,-3.60769"
4163,"55.88262,-2.29286"
4164,"55.06943,-3.61795"
4165,"58.51548,-3.49302"
4166,"55.39298,-4.07912"
4167,"58.4788,-3.90304"
4168,"55.58023,-3.8172"
4169,"57.27133,-2.40497"
4170,"55.43437,-2.75647"
4171,"55.83663,-4.4"
4172,"55.68735,-3.85416"
4173,"56.015,-3.87547"
4174,"56.56097,-3.60721"
4175,"57.02523,-2.51717"
4176,"55.60138,-4.42848"
4177,"55.60482,-4.49928"
4179,"55.78828,-2.19171"
4182,"56.85143,-2.28613"
4183,"57.81045,-5.05826"
4185,"56.79987,-2.62663"
4186,"56.40495,-4.92367"
4187,"56.9112,-2.91482"
4188,"57.0395,-3.04932"
4189,"57.97344,-4.60497"
4190,"57.04016,-4.16451"
4191,"57.52668,-1.83279"
4193,"55.61638,-4.67417"
4194,"57.31835,-4.49761"
4195,"55.4849,-2.54607"
4196,"56.33089,-2.94845"
4197,"56.59638,-3.98507"
4198,"57.34936,-4.73645"
4199,"55.90608,-4.30779"
4201,"57.3188,-5.42485"
4202,"56.45815,-4.33189"
4203,"58.14099,-3.70297"
4204,"55.6457,-4.69184"
4205,"56.22555,-3.94954"
4206,"57.12679,-3.92523"
4207,"56.74926,-3.54494"
4208,"55.54241,-3.41396"
4209,"56.33018,-3.727"
4213,"55.6649,-3.89415"
4215,"56.96142,-2.24403"
4216,"55.75635,-2.3695"
4217,"56.05128,-4.52736"
4218,"55.46622,-4.36217"
4219,"57.97453,-5.10046"
4220,"56.22131,-3.42873"
4223,"57.86864,-6.89361"
4224,"58.3722,-4.99149"
4225,"55.98029,-4.22099"
4226,"55.93585,-2.78421"
4227,"55.76668,-4.28343"
4228,"57.22002,-4.64785"
4229,"55.92458,-3.1658"
4230,"55.57469,-2.81755"
4231,"55.98774,-4.57512"
4232,"58.1741,-5.15264"
4233,"57.72828,-5.09834"
4234,"58.04818,-4.85552"
4235,"56.22701,-4.43625"
4236,"58.2857,-4.38974"
4238,"56.23425,-4.25687"
4240,"56.76687,-2.49338"
4241,"54.85903,-4.52208"
4242,"56.02022,-2.8219"
4244,"56.10056,-4.64461"
4245,"56.79368,-2.55998"
4246,"55.64475,-3.26318"
4247,"55.64738,-3.25766"
4248,"55.5158,-3.69538"
4249,"55.46097,-4.59327"
4250,"56.98803,-3.48621"
4251,"56.82241,-3.81655"
4252,"55.6552,-3.1913"
4254,"56.54502,-3.33369"
4255,"57.28842,-7.36837"
4257,"57.33388,-4.57585"
4258,"55.82518,-4.53776"
4259,"55.93411,-4.30991"
4261,"55.95994,-4.1537"
4263,"55.03888,-4.56351"
4264,"56.57275,-4.38896"
4267,"55.01304,-3.11964"
4268,"55.77027,-2.27947"
4269,"57.55656,-4.53998"
4270,"57.53765,-2.49354"
4271,"55.94563,-3.2378"
4272,"55.93951,-3.06092"
4273,"55.94722,-3.04864"
4274,"57.45452,-4.25986"
4275,"57.42951,-5.43002"
4276,"55.17715,-2.81121"
4277,"55.60611,-4.33104"
4278,"56.43741,-2.94562"
4280,"54.95727,-4.48053"
4281,"55.72269,-2.16338"
4282,"55.95402,-2.77175"
4284,"55.54513,-2.47337"
4285,"55.78988,-4.26654"
4286,"55.93557,-4.13807"
4287,"57.07541,-2.33583"
4288,"57.21831,-2.18759"
4289,"55.64801,-3.18026"
4290,"56.41191,-3.43423"
4291,"55.5397,-2.89034"
4293,"56.69656,-3.72081"
4294,"56.66006,-3.75691"
4297,"57.05513,-3.08319"
4298,"56.75843,-5.61367"
4299,"55.99837,-3.68201"
4300,"57.76142,-5.59911"
4301,"56.71469,-2.98877"
4302,"57.45459,-4.49459"
4303,"57.42474,-2.80202"
4304,"55.16687,-3.45052"
4305,"55.81856,-4.10929"
4306,"55.88581,-4.38284"
4307,"55.25885,-4.80691"
4308,"57.98208,-4.58617"
4309,"56.05279,-4.55711"
4310,"55.07441,-2.91841"
4311,"54.9058,-4.19763"
4312,"57.89319,-4.54671"
4313,"57.37716,-3.95483"
4315,"55.59747,-4.6278"
4316,"56.76393,-5.82046"
4318,"55.66312,-3.70506"
4319,"57.45434,-6.31126"
4321,"57.0112,-4.33638"
4322,"55.80149,-4.32228"
4323,"55.91003,-2.87151"
4324,"55.61161,-2.39483"
4325,"56.39036,-2.90812"
4326,"55.38169,-2.78054"
4327,"56.27758,-3.25309"
4328,"57.59296,-4.52306"
4329,"58.55871,-4.00263"
4331,"56.70889,-2.85778"
4332,"55.86434,-5.41233"
4333,"58.47618,-3.26708"
4334,"55.34184,-2.93637"
4337,"55.64385,-3.75893"
4338,"55.94528,-3.34545"
4339,"56.53949,-4.81208"
4340,"57.58238,-3.60835"
4342,"55.77858,-4.2401"
4343,"60.25934,-1.28861"
4344,"56.60589,-3.15125"
4345,"55.87157,-3.68294"
4346,"57.33361,-4.67311"
4347,"55.06537,-3.61076"
4348,"57.05012,-2.60358"
4349,"55.29498,-3.41965"
7293,"52.5917,-3.16129"
7337,"52.521,-1.44079"
7350,"52.3409,-1.51283"
7373,"53.599,-2.09499"
7567,"51.5675,-.49093"
7569,"51.8212,-1.23244"
7644,"52.7395,-1.35372"
7664,"53.4411,-2.47596"
7747,"54.063,-2.79137"
7750,"53.5073,-2.96257"
7766,"53.7968,-2.2348"
7767,"53.7559,-2.3685"
7769,"53.87,-2.38927"
7781,"53.5616,-2.317"
7815,"53.3575,-1.99674"
7836,"50.9517,-.52897"
7930,"52.4552,-3.48851"
8001,"52.1912,-2.50135"
8014,"52.9863,-1.16369"
8022,"53.3356,-1.68384"
8024,"52.0621,-2.1249"
8025,"52.176,-1.5832"
8027,"52.3871,-1.12891"
8028,"52.1641,-1.85734"
8046,"53.0105,-1.02417"
8051,"52.859,-2.18708"
8067,"53.0792,-2.05294"
8068,"52.5159,-1.88028"
8073,"52.663,-2.14366"
8074,"52.6987,-1.61091"
8075,"52.6282,-1.47562"
8077,"52.6779,-2.10821"
8078,"52.5674,-1.52577"
8110,"52.644,-1.73392"
8227,"50.1313,-5.33842"
8238,"51.2131,-3.8411"
8338,"50.3927,-3.71161"
8340,"50.6899,-4.69303"
8984,"50.53,-3.61403"
9048,"50.7382,-3.99975"
9049,"51.1991,-4.02536"
9050,"50.6676,-3.53876"
9051,"50.5805,-3.4722"
9054,"51.1964,-4.12013"
9055,"50.7519,-3.45434"
9195,"53.6107,-2.17981"
9206,"51.0533,-2.89142"
9227,"51.0102,-2.75967"
9228,"51.0798,-2.86939"
9229,"51.0569,-2.949"
9639,"51.0868,-.40623"
9642,"51.2754,.09463"
9646,"50.9149,.03856"
9647,"50.9059,.03817"
9650,"50.9245,.05037"
9655,"50.912,.29023"
9681,"51.2288,.41193"
9687,"51.2667,.0756"
9688,"50.6643,-1.15241"
9690,"51.08854,-1.18824"
9693,"50.6826,-1.52151"
9700,"50.7636,-1.5377"
9701,"50.819,-1.45198"
9704,"51.1508,-1.4595"
9705,"51.2076,-1.48174"
9707,"51.1526,-1.4509"
9715,"50.9963,-1.49835"
9716,"50.99,-1.48987"
9718,"51.0801,-1.52457"
9719,"50.9542,-1.53439"
9724,"50.9713,-1.34053"
9725,"51.0646,-1.30781"
9730,"50.8598,-.97695"
9733,"50.9992,-.7872"
9743,"50.9134,-1.49127"
9744,"51.1941,-1.49763"
9746,"50.9883,-1.50556"
9747,"50.9972,-1.49691"
9749,"51.0664,-1.30921"
9752,"51.0734,-2.96482"
10526,"52.7636,-3.26457"
10528,"51.7475,-3.6166"
10532,"51.684,-3.37945"
10535,"51.4842,-3.23256"
10537,"52.7759,-3.17419"
10542,"51.4106,-3.45977"
10543,"51.4167,-3.478"
10553,"52.2114,-2.21596"
10558,"53.0249,-1.02802"
10559,"51.8632,-2.22135"
10560,"51.8191,-2.28693"
10561,"51.8355,-2.26622"
10562,"51.852,-2.18651"
10661,"53.3302,-1.3225"
10665,"53.5071,-1.18927"
10666,"53.43,-1.42346"
10667,"53.4037,-1.49505"
10682,"53.377,-1.46345"
10764,"54.9763,-2.09518"
10802,"53.2815,-2.63797"
10922,"50.9108,-1.4822"
10929,"50.7021,-1.29758"
11648,"52.8495,-.27599"
11649,"51.64553,.39639"
11656,"51.13261,.45407"
11948,"53.66867,-1.47266"
11949,"53.73259,-2.04521"
11950,"53.55677,-1.81948"
11953,"53.72167,-1.20986"
11954,"53.73161,-1.14734"
11955,"53.72201,-1.14935"
11956,"53.69714,-.98967"
11959,"53.84008,-1.78903"
11960,"53.83754,-1.70657"
11964,"53.85125,-1.84285"
11970,"54.2701,-1.46791"
11971,"54.13352,-1.51874"
11973,"54.55001,-1.36554"
11975,"54.474,-1.17343"
11979,"54.63384,-1.71956"
11981,"55.17688,-2.43521"
11982,"54.9678,-2.4601"
11983,"54.98863,-2.14196"
11984,"54.97482,-2.02343"
12317,"53.21324,-.34455"
13397,"55.02965,-2.12729"
13399,"54.62972,-1.75597"
13401,"54.8872,-1.70015"
13404,"52.4467,-1.48738"
13405,"52.4402,-1.4752"
13406,"52.4179,-1.54647"
13407,"52.4069,-1.52229"
13408,"52.4011,-1.4958"
13410,"52.3936,-1.551"
13411,"52.3527,-1.56703"
13412,"53.71812,-1.63896"
13413,"53.69961,-1.63039"
13414,"54.48481,-1.56798"
13415,"53.68163,-1.51712"
13429,"51.8515,-.3761"
13485,"54.87996,-2.91797"
14444,"53.0078,-2.86627"
14454,"50.0503,-5.63347"
14456,"54.3317,-2.73696"
14457,"54.3908,-2.9315"
14458,"54.3381,-2.97113"
14459,"54.3298,-2.72992"
14460,"54.6104,-2.82704"
14461,"55.0669,-2.94636"
14462,"54.6612,-2.74699"
14463,"54.8174,-3.16714"
14473,"53.68037,-1.50897"
14475,"55.23072,-2.58171"
14482,"53.8083,-1.94953"
14483,"54.852,-1.93666"
14493,"50.6651,-2.48095"
14506,"54.8275,-3.16274"
14509,"54.3303,-2.74421"
15495,"52.051,-2.72225"
15496,"52.0451,-2.7522"
15497,"52.3449,-3.04394"
15501,"52.2266,-2.73034"
15503,"52.2767,-2.93311"
15505,"52.0618,-2.65966"
15511,"50.7498,-2.90301"
15518,"51.5462,-1.94436"
15524,"53.0074,-.02072"
15525,"53.4602,-.47295"
15526,"54.5445,-1.19816"
15547,"52.2551,.05589"
15548,"52.2437,.07759"
15549,"53.0482,-.39612"
15550,"50.6671,-1.18462"
15572,"53.8676,-.36752"
15602,"54.3306,-2.72195"
15614,"51.6973,-2.21855"
15618,"50.8417,-2.91636"
15834,"55.5935,-2.23299"
15838,"53.9296,-.33467"
15839,"53.9339,-.35683"
15840,"53.7348,-.43234"
15890,"51.4112,-.51578"
15895,"51.4363,-.74723"
15909,"52.6319,-8.42122"
15910,"53.9248,-6.64002"
15923,"52.6693,-8.52915"
15925,"52.5485,-7.19963"
15933,"54.0722,-7.12115"
15936,"53.4215,-7.94076"
15942,"51.8221,-8.42156"
15943,"54.1172,-9.14678"
15947,"53.6314,-7.47476"
15952,"54.7998,-7.79075"
15955,"54.0861,-9.34414"
15956,"52.87,-8.97465"
15961,"52.1443,-8.05195"
15969,"53.5629,-7.75792"
15977,"54.2092,-8.50929"
15981,"53.1938,-7.99365"
15982,"52.6449,-8.47503"
15983,"52.8461,-6.93175"
15985,"52.6488,-7.8648"
15987,"53.3617,-8.23855"
15990,"53.8544,-7.80516"
15992,"54.098,-7.45087"
15996,"52.6543,-7.25945"
16004,"53.9728,-8.29667"
16006,"53.1808,-7.50475"
16008,"52.5008,-7.0917"
16012,"54.0419,-7.37709"
16016,"52.3577,-7.92294"
16018,"53.611,-9.29935"
